n,prime,chi5,S_n,is_tie,gap_to_next_tie
3924,80611,1,-32,False,
3925,80629,1,-31,False,
3926,80671,1,-30,False,
3927,80677,-1,-31,False,
3928,80683,-1,-32,False,
3929,80701,1,-31,False,
3930,80713,-1,-32,False,
3931,80737,-1,-33,False,
3932,80749,1,-32,False,
3933,80761,1,-31,False,
3934,80779,1,-30,False,
3935,80803,-1,-31,False,
3936,80809,1,-30,False,
3937,80833,-1,-31,False,
3938,80863,-1,-32,False,
3939,80911,1,-31,False,
3940,80917,-1,-32,False,
3941,80923,-1,-33,False,
3942,80929,1,-32,False,
3943,80953,-1,-33,False,
3944,80989,1,-32,False,
3945,81001,1,-31,False,
3946,81013,-1,-32,False,
3947,81019,1,-31,False,
3948,81031,1,-30,False,
3949,81043,-1,-31,False,
3950,81049,1,-30,False,
3951,81097,-1,-31,False,
3952,81157,-1,-32,False,
3953,81163,-1,-33,False,
3954,81181,1,-32,False,
3955,81199,1,-31,False,
3956,81223,-1,-32,False,
3957,81283,-1,-33,False,
3958,81307,-1,-34,False,
3959,81331,1,-33,False,
3960,81343,-1,-34,False,
3961,81349,1,-33,False,
3962,81373,-1,-34,False,
3963,81409,1,-33,False,
3964,81421,1,-32,False,
3965,81439,1,-31,False,
3966,81457,-1,-32,False,
3967,81463,-1,-33,False,
3968,81517,-1,-34,False,
3969,81547,-1,-35,False,
3970,81553,-1,-36,False,
3971,81559,1,-35,False,
3972,81619,1,-34,False,
3973,81637,-1,-35,False,
3974,81649,1,-34,False,
3975,81667,-1,-35,False,
3976,81703,-1,-36,False,
3977,81727,-1,-37,False,
3978,81769,1,-36,False,
3979,81799,1,-35,False,
3980,81817,-1,-36,False,
3981,81847,-1,-37,False,
3982,81853,-1,-38,False,
3983,81883,-1,-39,False,
3984,81901,1,-38,False,
3985,81919,1,-37,False,
3986,81931,1,-36,False,
3987,81937,-1,-37,False,
3988,81943,-1,-38,False,
3989,81967,-1,-39,False,
3990,81973,-1,-40,False,
3991,82003,-1,-41,False,
3992,82009,1,-40,False,
3993,82021,1,-39,False,
3994,82039,1,-38,False,
3995,82051,1,-37,False,
3996,82129,1,-36,False,
3997,82141,1,-35,False,
3998,82153,-1,-36,False,
3999,82171,1,-35,False,
4000,82183,-1,-36,False,
4001,82189,1,-35,False,
4002,82207,-1,-36,False,
4003,82219,1,-35,False,
4004,82231,1,-34,False,
4005,82237,-1,-35,False,
4006,82261,1,-34,False,
4007,82267,-1,-35,False,
4008,82279,1,-34,False,
4009,82339,1,-33,False,
4010,82351,1,-32,False,
4011,82387,-1,-33,False,
4012,82393,-1,-34,False,
4013,82471,1,-33,False,
4014,82483,-1,-34,False,
4015,82507,-1,-35,False,
4016,82531,1,-34,False,
4017,82549,1,-33,False,
4018,82561,1,-32,False,
4019,82567,-1,-33,False,
4020,82591,1,-32,False,
4021,82609,1,-31,False,
4022,82633,-1,-32,False,
4023,82651,1,-31,False,
4024,82657,-1,-32,False,
4025,82699,1,-31,False,
4026,82723,-1,-32,False,
4027,82729,1,-31,False,
4028,82759,1,-30,False,
4029,82813,-1,-31,False,
4030,82837,-1,-32,False,
4031,82891,1,-31,False,
4032,82903,-1,-32,False,
4033,82939,1,-31,False,
4034,82963,-1,-32,False,
4035,82981,1,-31,False,
4036,83023,-1,-32,False,
4037,83047,-1,-33,False,
4038,83059,1,-32,False,
4039,83071,1,-31,False,
4040,83077,-1,-32,False,
4041,83089,1,-31,False,
4042,83101,1,-30,False,
4043,83137,-1,-31,False,
4044,83203,-1,-32,False,
4045,83221,1,-31,False,
4046,83227,-1,-32,False,
4047,83233,-1,-33,False,
4048,83257,-1,-34,False,
4049,83269,1,-33,False,
4050,83299,1,-32,False,
4051,83311,1,-31,False,
4052,83341,1,-30,False,
4053,83383,-1,-31,False,
4054,83389,1,-30,False,
4055,83401,1,-29,False,
4056,83407,-1,-30,False,
4057,83431,1,-29,False,
4058,83437,-1,-30,False,
4059,83443,-1,-31,False,
4060,83449,1,-30,False,
4061,83497,-1,-31,False,
4062,83557,-1,-32,False,
4063,83563,-1,-33,False,
4064,83617,-1,-34,False,
4065,83641,1,-33,False,
4066,83653,-1,-34,False,
4067,83689,1,-33,False,
4068,83701,1,-32,False,
4069,83719,1,-31,False,
4070,83737,-1,-32,False,
4071,83761,1,-31,False,
4072,83773,-1,-32,False,
4073,83791,1,-31,False,
4074,83833,-1,-32,False,
4075,83857,-1,-33,False,
4076,83869,1,-32,False,
4077,83911,1,-31,False,
4078,83983,-1,-32,False,
4079,84061,1,-31,False,
4080,84067,-1,-32,False,
4081,84121,1,-31,False,
4082,84127,-1,-32,False,
4083,84163,-1,-33,False,
4084,84181,1,-32,False,
4085,84199,1,-31,False,
4086,84211,1,-30,False,
4087,84223,-1,-31,False,
4088,84229,1,-30,False,
4089,84247,-1,-31,False,
4090,84307,-1,-32,False,
4091,84313,-1,-33,False,
4092,84319,1,-32,False,
4093,84349,1,-31,False,
4094,84391,1,-30,False,
4095,84421,1,-29,False,
4096,84457,-1,-30,False,
4097,84463,-1,-31,False,
4098,84481,1,-30,False,
4099,84499,1,-29,False,
4100,84523,-1,-30,False,
4101,84559,1,-29,False,
4102,84589,1,-28,False,
4103,84631,1,-27,False,
4104,84649,1,-26,False,
4105,84673,-1,-27,False,
4106,84691,1,-26,False,
4107,84697,-1,-27,False,
4108,84751,1,-26,False,
4109,84787,-1,-27,False,
4110,84793,-1,-28,False,
4111,84811,1,-27,False,
4112,84859,1,-26,False,
4113,84871,1,-25,False,
4114,84913,-1,-26,False,
4115,84919,1,-25,False,
4116,84961,1,-24,False,
4117,84967,-1,-25,False,
4118,84979,1,-24,False,
4119,84991,1,-23,False,
4120,85009,1,-22,False,
4121,85021,1,-21,False,
4122,85027,-1,-22,False,
4123,85081,1,-21,False,
4124,85087,-1,-22,False,
4125,85093,-1,-23,False,
4126,85147,-1,-24,False,
4127,85159,1,-23,False,
4128,85201,1,-22,False,
4129,85213,-1,-23,False,
4130,85237,-1,-24,False,
4131,85243,-1,-25,False,
4132,85297,-1,-26,False,
4133,85303,-1,-27,False,
4134,85333,-1,-28,False,
4135,85363,-1,-29,False,
4136,85369,1,-28,False,
4137,85381,1,-27,False,
4138,85411,1,-26,False,
4139,85429,1,-25,False,
4140,85447,-1,-26,False,
4141,85453,-1,-27,False,
4142,85513,-1,-28,False,
4143,85531,1,-27,False,
4144,85549,1,-26,False,
4145,85597,-1,-27,False,
4146,85621,1,-26,False,
4147,85627,-1,-27,False,
4148,85639,1,-26,False,
4149,85669,1,-25,False,
4150,85711,1,-24,False,
4151,85717,-1,-25,False,
4152,85819,1,-24,False,
4153,85831,1,-23,False,
4154,85837,-1,-24,False,
4155,85843,-1,-25,False,
4156,85903,-1,-26,False,
4157,85909,1,-25,False,
4158,85933,-1,-26,False,
4159,85999,1,-25,False,
4160,86011,1,-24,False,
4161,86017,-1,-25,False,
4162,86029,1,-24,False,
4163,86077,-1,-25,False,
4164,86083,-1,-26,False,
4165,86113,-1,-27,False,
4166,86131,1,-26,False,
4167,86137,-1,-27,False,
4168,86143,-1,-28,False,
4169,86161,1,-27,False,
4170,86179,1,-26,False,
4171,86197,-1,-27,False,
4172,86209,1,-26,False,
4173,86239,1,-25,False,
4174,86257,-1,-26,False,
4175,86263,-1,-27,False,
4176,86269,1,-26,False,
4177,86287,-1,-27,False,
4178,86293,-1,-28,False,
4179,86311,1,-27,False,
4180,86323,-1,-28,False,
4181,86341,1,-27,False,
4182,86353,-1,-28,False,
4183,86371,1,-27,False,
4184,86389,1,-26,False,
4185,86413,-1,-27,False,
4186,86461,1,-26,False,
4187,86467,-1,-27,False,
4188,86491,1,-26,False,
4189,86509,1,-25,False,
4190,86533,-1,-26,False,
4191,86539,1,-25,False,
4192,86587,-1,-26,False,
4193,86599,1,-25,False,
4194,86629,1,-24,False,
4195,86677,-1,-25,False,
4196,86689,1,-24,False,
4197,86719,1,-23,False,
4198,86743,-1,-24,False,
4199,86767,-1,-25,False,
4200,86851,1,-24,False,
4201,86857,-1,-25,False,
4202,86869,1,-24,False,
4203,86923,-1,-25,False,
4204,86929,1,-24,False,
4205,86959,1,-23,False,
4206,87013,-1,-24,False,
4207,87037,-1,-25,False,
4208,87049,1,-24,False,
4209,87103,-1,-25,False,
4210,87121,1,-24,False,
4211,87133,-1,-25,False,
4212,87151,1,-24,False,
4213,87181,1,-23,False,
4214,87187,-1,-24,False,
4215,87211,1,-23,False,
4216,87223,-1,-24,False,
4217,87253,-1,-25,False,
4218,87277,-1,-26,False,
4219,87313,-1,-27,False,
4220,87337,-1,-28,False,
4221,87403,-1,-29,False,
4222,87421,1,-28,False,
4223,87427,-1,-29,False,
4224,87433,-1,-30,False,
4225,87481,1,-29,False,
4226,87511,1,-28,False,
4227,87517,-1,-29,False,
4228,87523,-1,-30,False,
4229,87541,1,-29,False,
4230,87547,-1,-30,False,
4231,87553,-1,-31,False,
4232,87559,1,-30,False,
4233,87583,-1,-31,False,
4234,87589,1,-30,False,
4235,87613,-1,-31,False,
4236,87631,1,-30,False,
4237,87643,-1,-31,False,
4238,87649,1,-30,False,
4239,87679,1,-29,False,
4240,87691,1,-28,False,
4241,87697,-1,-29,False,
4242,87721,1,-28,False,
4243,87739,1,-27,False,
4244,87751,1,-26,False,
4245,87793,-1,-27,False,
4246,87811,1,-26,False,
4247,87853,-1,-27,False,
4248,87877,-1,-28,False,
4249,87931,1,-27,False,
4250,87943,-1,-28,False,
4251,87961,1,-27,False,
4252,87973,-1,-28,False,
4253,87991,1,-27,False,
4254,88003,-1,-28,False,
4255,88069,1,-27,False,
4256,88093,-1,-28,False,
4257,88117,-1,-29,False,
4258,88129,1,-28,False,
4259,88177,-1,-29,False,
4260,88237,-1,-30,False,
4261,88261,1,-29,False,
4262,88321,1,-28,False,
4263,88327,-1,-29,False,
4264,88339,1,-28,False,
4265,88411,1,-27,False,
4266,88423,-1,-28,False,
4267,88471,1,-27,False,
4268,88513,-1,-28,False,
4269,88591,1,-27,False,
4270,88609,1,-26,False,
4271,88651,1,-25,False,
4272,88657,-1,-26,False,
4273,88663,-1,-27,False,
4274,88681,1,-26,False,
4275,88729,1,-25,False,
4276,88741,1,-24,False,
4277,88747,-1,-25,False,
4278,88771,1,-24,False,
4279,88789,1,-23,False,
4280,88801,1,-22,False,
4281,88807,-1,-23,False,
4282,88813,-1,-24,False,
4283,88819,1,-23,False,
4284,88843,-1,-24,False,
4285,88861,1,-23,False,
4286,88867,-1,-24,False,
4287,88873,-1,-25,False,
4288,88897,-1,-26,False,
4289,88903,-1,-27,False,
4290,88951,1,-26,False,
4291,88969,1,-25,False,
4292,88993,-1,-26,False,
4293,89017,-1,-27,False,
4294,89041,1,-26,False,
4295,89071,1,-25,False,
4296,89083,-1,-26,False,
4297,89101,1,-25,False,
4298,89107,-1,-26,False,
4299,89113,-1,-27,False,
4300,89119,1,-26,False,
4301,89137,-1,-27,False,
4302,89203,-1,-28,False,
4303,89209,1,-27,False,
4304,89227,-1,-28,False,
4305,89269,1,-27,False,
4306,89293,-1,-28,False,
4307,89317,-1,-29,False,
4308,89329,1,-28,False,
4309,89371,1,-27,False,
4310,89413,-1,-28,False,
4311,89431,1,-27,False,
4312,89443,-1,-28,False,
4313,89449,1,-27,False,
4314,89491,1,-26,False,
4315,89521,1,-25,False,
4316,89527,-1,-26,False,
4317,89533,-1,-27,False,
4318,89563,-1,-28,False,
4319,89599,1,-27,False,
4320,89611,1,-26,False,
4321,89653,-1,-27,False,
4322,89659,1,-26,False,
4323,89671,1,-25,False,
4324,89689,1,-24,False,
4325,89767,-1,-25,False,
4326,89779,1,-24,False,
4327,89797,-1,-25,False,
4328,89809,1,-24,False,
4329,89821,1,-23,False,
4330,89833,-1,-24,False,
4331,89839,1,-23,False,
4332,89899,1,-22,False,
4333,89917,-1,-23,False,
4334,89923,-1,-24,False,
4335,89959,1,-23,False,
4336,89977,-1,-24,False,
4337,89983,-1,-25,False,
4338,89989,1,-24,False,
4339,90001,1,-23,False,
4340,90007,-1,-24,False,
4341,90019,1,-23,False,
4342,90031,1,-22,False,
4343,90067,-1,-23,False,
4344,90073,-1,-24,False,
4345,90121,1,-23,False,
4346,90127,-1,-24,False,
4347,90163,-1,-25,False,
4348,90187,-1,-26,False,
4349,90199,1,-25,False,
4350,90217,-1,-26,False,
4351,90247,-1,-27,False,
4352,90271,1,-26,False,
4353,90289,1,-25,False,
4354,90313,-1,-26,False,
4355,90373,-1,-27,False,
4356,90379,1,-26,False,
4357,90397,-1,-27,False,
4358,90403,-1,-28,False,
4359,90439,1,-27,False,
4360,90469,1,-26,False,
4361,90481,1,-25,False,
4362,90499,1,-24,False,
4363,90511,1,-23,False,
4364,90523,-1,-24,False,
4365,90529,1,-23,False,
4366,90547,-1,-24,False,
4367,90583,-1,-25,False,
4368,90619,1,-24,False,
4369,90631,1,-23,False,
4370,90679,1,-22,False,
4371,90697,-1,-23,False,
4372,90703,-1,-24,False,
4373,90709,1,-23,False,
4374,90787,-1,-24,False,
4375,90793,-1,-25,False,
4376,90823,-1,-26,False,
4377,90841,1,-25,False,
4378,90847,-1,-26,False,
4379,90901,1,-25,False,
4380,90907,-1,-26,False,
4381,90931,1,-25,False,
4382,90997,-1,-26,False,
4383,91009,1,-25,False,
4384,91033,-1,-26,False,
4385,91081,1,-25,False,
4386,91099,1,-24,False,
4387,91129,1,-23,False,
4388,91141,1,-22,False,
4389,91153,-1,-23,False,
4390,91159,1,-22,False,
4391,91183,-1,-23,False,
4392,91237,-1,-24,False,
4393,91243,-1,-25,False,
4394,91249,1,-24,False,
4395,91291,1,-23,False,
4396,91297,-1,-24,False,
4397,91303,-1,-25,False,
4398,91309,1,-24,False,
4399,91369,1,-23,False,
4400,91381,1,-22,False,
4401,91387,-1,-23,False,
4402,91393,-1,-24,False,
4403,91411,1,-23,False,
4404,91423,-1,-24,False,
4405,91453,-1,-25,False,
4406,91459,1,-24,False,
4407,91513,-1,-25,False,
4408,91573,-1,-26,False,
4409,91591,1,-25,False,
4410,91621,1,-24,False,
4411,91639,1,-23,False,
4412,91711,1,-22,False,
4413,91753,-1,-23,False,
4414,91771,1,-22,False,
4415,91801,1,-21,False,
4416,91807,-1,-22,False,
4417,91813,-1,-23,False,
4418,91837,-1,-24,False,
4419,91867,-1,-25,False,
4420,91873,-1,-26,False,
4421,91909,1,-25,False,
4422,91921,1,-24,False,
4423,91939,1,-23,False,
4424,91951,1,-22,False,
4425,91957,-1,-23,False,
4426,91969,1,-22,False,
4427,92041,1,-21,False,
4428,92077,-1,-22,False,
4429,92083,-1,-23,False,
4430,92107,-1,-24,False,
4431,92119,1,-23,False,
4432,92143,-1,-24,False,
4433,92173,-1,-25,False,
4434,92179,1,-24,False,
4435,92203,-1,-25,False,
4436,92221,1,-24,False,
4437,92227,-1,-25,False,
4438,92233,-1,-26,False,
4439,92251,1,-25,False,
4440,92269,1,-24,False,
4441,92311,1,-23,False,
4442,92317,-1,-24,False,
4443,92347,-1,-25,False,
4444,92353,-1,-26,False,
4445,92377,-1,-27,False,
4446,92383,-1,-28,False,
4447,92401,1,-27,False,
4448,92413,-1,-28,False,
4449,92419,1,-27,False,
4450,92431,1,-26,False,
4451,92461,1,-25,False,
4452,92467,-1,-26,False,
4453,92479,1,-25,False,
4454,92503,-1,-26,False,
4455,92551,1,-25,False,
4456,92557,-1,-26,False,
4457,92569,1,-25,False,
4458,92581,1,-24,False,
4459,92593,-1,-25,False,
4460,92623,-1,-26,False,
4461,92641,1,-25,False,
4462,92647,-1,-26,False,
4463,92671,1,-25,False,
4464,92683,-1,-26,False,
4465,92707,-1,-27,False,
4466,92737,-1,-28,False,
4467,92761,1,-27,False,
4468,92767,-1,-28,False,
4469,92779,1,-27,False,
4470,92791,1,-26,False,
4471,92809,1,-25,False,
4472,92821,1,-24,False,
4473,92857,-1,-25,False,
4474,92863,-1,-26,False,
4475,92893,-1,-27,False,
4476,92899,1,-26,False,
4477,92941,1,-25,False,
4478,92959,1,-24,False,
4479,93001,1,-23,False,
4480,93097,-1,-24,False,
4481,93103,-1,-25,False,
4482,93133,-1,-26,False,
4483,93139,1,-25,False,
4484,93151,1,-24,False,
4485,93169,1,-23,False,
4486,93187,-1,-24,False,
4487,93199,1,-23,False,
4488,93229,1,-22,False,
4489,93241,1,-21,False,
4490,93253,-1,-22,False,
4491,93283,-1,-23,False,
4492,93307,-1,-24,False,
4493,93319,1,-23,False,
4494,93337,-1,-24,False,
4495,93427,-1,-25,False,
4496,93463,-1,-26,False,
4497,93481,1,-25,False,
4498,93487,-1,-26,False,
4499,93493,-1,-27,False,
4500,93523,-1,-28,False,
4501,93529,1,-27,False,
4502,93553,-1,-28,False,
4503,93559,1,-27,False,
4504,93601,1,-26,False,
4505,93607,-1,-27,False,
4506,93637,-1,-28,False,
4507,93703,-1,-29,False,
4508,93739,1,-28,False,
4509,93763,-1,-29,False,
4510,93787,-1,-30,False,
4511,93811,1,-29,False,
4512,93871,1,-28,False,
4513,93889,1,-27,False,
4514,93901,1,-26,False,
4515,93913,-1,-27,False,
4516,93937,-1,-28,False,
4517,93949,1,-27,False,
4518,93967,-1,-28,False,
4519,93979,1,-27,False,
4520,93997,-1,-28,False,
4521,94009,1,-27,False,
4522,94033,-1,-28,False,
4523,94057,-1,-29,False,
4524,94063,-1,-30,False,
4525,94099,1,-29,False,
4526,94111,1,-28,False,
4527,94117,-1,-29,False,
4528,94153,-1,-30,False,
4529,94201,1,-29,False,
4530,94207,-1,-30,False,
4531,94219,1,-29,False,
4532,94261,1,-28,False,
4533,94273,-1,-29,False,
4534,94291,1,-28,False,
4535,94309,1,-27,False,
4536,94321,1,-26,False,
4537,94327,-1,-27,False,
4538,94351,1,-26,False,
4539,94399,1,-25,False,
4540,94441,1,-24,False,
4541,94447,-1,-25,False,
4542,94477,-1,-26,False,
4543,94483,-1,-27,False,
4544,94513,-1,-28,False,
4545,94531,1,-27,False,
4546,94543,-1,-28,False,
4547,94561,1,-27,False,
4548,94573,-1,-28,False,
4549,94597,-1,-29,False,
4550,94603,-1,-30,False,
4551,94621,1,-29,False,
4552,94651,1,-28,False,
4553,94687,-1,-29,False,
4554,94693,-1,-30,False,
4555,94723,-1,-31,False,
4556,94747,-1,-32,False,
4557,94771,1,-31,False,
4558,94777,-1,-32,False,
4559,94789,1,-31,False,
4560,94819,1,-30,False,
4561,94837,-1,-31,False,
4562,94849,1,-30,False,
4563,94873,-1,-31,False,
4564,94903,-1,-32,False,
4565,94933,-1,-33,False,
4566,94951,1,-32,False,
4567,94993,-1,-33,False,
4568,94999,1,-32,False,
4569,95071,1,-31,False,
4570,95083,-1,-32,False,
4571,95089,1,-31,False,
4572,95101,1,-30,False,
4573,95107,-1,-31,False,
4574,95131,1,-30,False,
4575,95143,-1,-31,False,
4576,95191,1,-30,False,
4577,95203,-1,-31,False,
4578,95233,-1,-32,False,
4579,95239,1,-31,False,
4580,95257,-1,-32,False,
4581,95287,-1,-33,False,
4582,95311,1,-32,False,
4583,95317,-1,-33,False,
4584,95383,-1,-34,False,
4585,95401,1,-33,False,
4586,95413,-1,-34,False,
4587,95419,1,-33,False,
4588,95443,-1,-34,False,
4589,95461,1,-33,False,
4590,95467,-1,-34,False,
4591,95479,1,-33,False,
4592,95527,-1,-34,False,
4593,95539,1,-33,False,
4594,95569,1,-32,False,
4595,95581,1,-31,False,
4596,95617,-1,-32,False,
4597,95629,1,-31,False,
4598,95701,1,-30,False,
4599,95707,-1,-31,False,
4600,95713,-1,-32,False,
4601,95731,1,-31,False,
4602,95737,-1,-32,False,
4603,95773,-1,-33,False,
4604,95791,1,-32,False,
4605,95803,-1,-33,False,
4606,95857,-1,-34,False,
4607,95869,1,-33,False,
4608,95881,1,-32,False,
4609,95911,1,-31,False,
4610,95917,-1,-32,False,
4611,95923,-1,-33,False,
4612,95929,1,-32,False,
4613,95947,-1,-33,False,
4614,95959,1,-32,False,
4615,95971,1,-31,False,
4616,95989,1,-30,False,
4617,96001,1,-29,False,
4618,96013,-1,-30,False,
4619,96043,-1,-31,False,
4620,96079,1,-30,False,
4621,96097,-1,-31,False,
4622,96157,-1,-32,False,
4623,96181,1,-31,False,
4624,96199,1,-30,False,
4625,96211,1,-29,False,
4626,96223,-1,-30,False,
4627,96259,1,-29,False,
4628,96289,1,-28,False,
4629,96331,1,-27,False,
4630,96337,-1,-28,False,
4631,96451,1,-27,False,
4632,96457,-1,-28,False,
4633,96469,1,-27,False,
4634,96487,-1,-28,False,
4635,96493,-1,-29,False,
4636,96517,-1,-30,False,
4637,96553,-1,-31,False,
4638,96589,1,-30,False,
4639,96601,1,-29,False,
4640,96643,-1,-30,False,
4641,96661,1,-29,False,
4642,96667,-1,-30,False,
4643,96697,-1,-31,False,
4644,96703,-1,-32,False,
4645,96739,1,-31,False,
4646,96757,-1,-32,False,
4647,96763,-1,-33,False,
4648,96769,1,-32,False,
4649,96787,-1,-33,False,
4650,96799,1,-32,False,
4651,96823,-1,-33,False,
4652,96847,-1,-34,False,
4653,96907,-1,-35,False,
4654,96931,1,-34,False,
4655,96973,-1,-35,False,
4656,96979,1,-34,False,
4657,96997,-1,-35,False,
4658,97003,-1,-36,False,
4659,97021,1,-35,False,
4660,97039,1,-34,False,
4661,97081,1,-33,False,
4662,97117,-1,-34,False,
4663,97159,1,-33,False,
4664,97171,1,-32,False,
4665,97177,-1,-33,False,
4666,97213,-1,-34,False,
4667,97231,1,-33,False,
4668,97303,-1,-34,False,
4669,97327,-1,-35,False,
4670,97369,1,-34,False,
4671,97381,1,-33,False,
4672,97387,-1,-34,False,
4673,97423,-1,-35,False,
4674,97429,1,-34,False,
4675,97441,1,-33,False,
4676,97453,-1,-34,False,
4677,97459,1,-33,False,
4678,97501,1,-32,False,
4679,97549,1,-31,False,
4680,97561,1,-30,False,
4681,97579,1,-29,False,
4682,97609,1,-28,False,
4683,97651,1,-27,False,
4684,97687,-1,-28,False,
4685,97711,1,-27,False,
4686,97729,1,-26,False,
4687,97771,1,-25,False,
4688,97777,-1,-26,False,
4689,97789,1,-25,False,
4690,97813,-1,-26,False,
4691,97843,-1,-27,False,
4692,97849,1,-26,False,
4693,97861,1,-25,False,
4694,97879,1,-24,False,
4695,97927,-1,-25,False,
4696,97987,-1,-26,False,
4697,98011,1,-25,False,
4698,98017,-1,-26,False,
4699,98041,1,-25,False,
4700,98047,-1,-26,False,
4701,98101,1,-25,False,
4702,98143,-1,-26,False,
4703,98179,1,-25,False,
4704,98221,1,-24,False,
4705,98227,-1,-25,False,
4706,98251,1,-24,False,
4707,98257,-1,-25,False,
4708,98269,1,-24,False,
4709,98299,1,-23,False,
4710,98317,-1,-24,False,
4711,98323,-1,-25,False,
4712,98347,-1,-26,False,
4713,98377,-1,-27,False,
4714,98389,1,-26,False,
4715,98407,-1,-27,False,
4716,98419,1,-26,False,
4717,98443,-1,-27,False,
4718,98467,-1,-28,False,
4719,98473,-1,-29,False,
4720,98479,1,-28,False,
4721,98491,1,-27,False,
4722,98533,-1,-28,False,
4723,98563,-1,-29,False,
4724,98641,1,-28,False,
4725,98689,1,-27,False,
4726,98713,-1,-28,False,
4727,98731,1,-27,False,
4728,98737,-1,-28,False,
4729,98773,-1,-29,False,
4730,98779,1,-28,False,
4731,98809,1,-27,False,
4732,98869,1,-26,False,
4733,98887,-1,-27,False,
4734,98893,-1,-28,False,
4735,98899,1,-27,False,
4736,98911,1,-26,False,
4737,98929,1,-25,False,
4738,98947,-1,-26,False,
4739,98953,-1,-27,False,
4740,99013,-1,-28,False,
4741,99079,1,-27,False,
4742,99103,-1,-28,False,
4743,99109,1,-27,False,
4744,99133,-1,-28,False,
4745,99139,1,-27,False,
4746,99181,1,-26,False,
4747,99223,-1,-27,False,
4748,99241,1,-26,False,
4749,99259,1,-25,False,
4750,99277,-1,-26,False,
4751,99289,1,-25,False,
4752,99349,1,-24,False,
4753,99367,-1,-25,False,
4754,99391,1,-24,False,
4755,99397,-1,-25,False,
4756,99409,1,-24,False,
4757,99439,1,-23,False,
4758,99469,1,-22,False,
4759,99487,-1,-23,False,
4760,99523,-1,-24,False,
4761,99529,1,-23,False,
4762,99559,1,-22,False,
4763,99571,1,-21,False,
4764,99577,-1,-22,False,
4765,99607,-1,-23,False,
4766,99643,-1,-24,False,
4767,99661,1,-23,False,
4768,99667,-1,-24,False,
4769,99679,1,-23,False,
4770,99709,1,-22,False,
4771,99721,1,-21,False,
4772,99733,-1,-22,False,
4773,99787,-1,-23,False,
4774,99793,-1,-24,False,
4775,99817,-1,-25,False,
4776,99823,-1,-26,False,
4777,99829,1,-25,False,
4778,99859,1,-24,False,
4779,99871,1,-23,False,
4780,99877,-1,-24,False,
4781,99901,1,-23,False,
4782,99907,-1,-24,False,
4783,99961,1,-23,False,
4784,99991,1,-22,False,
4785,100003,-1,-23,False,
4786,100057,-1,-24,False,
4787,100069,1,-23,False,
4788,100129,1,-22,False,
4789,100153,-1,-23,False,
4790,100183,-1,-24,False,
4791,100189,1,-23,False,
4792,100207,-1,-24,False,
4793,100213,-1,-25,False,
4794,100237,-1,-26,False,
4795,100267,-1,-27,False,
4796,100279,1,-26,False,
4797,100291,1,-25,False,
4798,100297,-1,-26,False,
4799,100333,-1,-27,False,
4800,100357,-1,-28,False,
4801,100363,-1,-29,False,
4802,100393,-1,-30,False,
4803,100411,1,-29,False,
4804,100417,-1,-30,False,
4805,100447,-1,-31,False,
4806,100459,1,-30,False,
4807,100483,-1,-31,False,
4808,100501,1,-30,False,
4809,100519,1,-29,False,
4810,100537,-1,-30,False,
4811,100549,1,-29,False,
4812,100591,1,-28,False,
4813,100609,1,-27,False,
4814,100621,1,-26,False,
4815,100669,1,-25,False,
4816,100693,-1,-26,False,
4817,100699,1,-25,False,
4818,100741,1,-24,False,
4819,100747,-1,-25,False,
4820,100801,1,-24,False,
4821,100927,-1,-25,False,
4822,100957,-1,-26,False,
4823,100981,1,-25,False,
4824,100987,-1,-26,False,
4825,100999,1,-25,False,
4826,101089,1,-24,False,
4827,101107,-1,-25,False,
4828,101113,-1,-26,False,
4829,101119,1,-25,False,
4830,101149,1,-24,False,
4831,101161,1,-23,False,
4832,101173,-1,-24,False,
4833,101197,-1,-25,False,
4834,101203,-1,-26,False,
4835,101209,1,-25,False,
4836,101221,1,-24,False,
4837,101281,1,-23,False,
4838,101287,-1,-24,False,
4839,101293,-1,-25,False,
4840,101323,-1,-26,False,
4841,101341,1,-25,False,
4842,101347,-1,-26,False,
4843,101359,1,-25,False,
4844,101377,-1,-26,False,
4845,101383,-1,-27,False,
4846,101419,1,-26,False,
4847,101449,1,-25,False,
4848,101467,-1,-26,False,
4849,101503,-1,-27,False,
4850,101527,-1,-28,False,
4851,101533,-1,-29,False,
4852,101581,1,-28,False,
4853,101599,1,-27,False,
4854,101611,1,-26,False,
4855,101641,1,-25,False,
4856,101653,-1,-26,False,
4857,101701,1,-25,False,
4858,101719,1,-24,False,
4859,101737,-1,-25,False,
4860,101749,1,-24,False,
4861,101797,-1,-25,False,
4862,101833,-1,-26,False,
4863,101839,1,-25,False,
4864,101863,-1,-26,False,
4865,101869,1,-25,False,
4866,101917,-1,-26,False,
4867,101929,1,-25,False,
4868,101977,-1,-26,False,
4869,102001,1,-25,False,
4870,102013,-1,-26,False,
4871,102019,1,-25,False,
4872,102031,1,-24,False,
4873,102043,-1,-25,False,
4874,102061,1,-24,False,
4875,102079,1,-23,False,
4876,102103,-1,-24,False,
4877,102121,1,-23,False,
4878,102139,1,-22,False,
4879,102181,1,-21,False,
4880,102199,1,-20,False,
4881,102217,-1,-21,False,
4882,102229,1,-20,False,
4883,102241,1,-19,False,
4884,102253,-1,-20,False,
4885,102259,1,-19,False,
4886,102301,1,-18,False,
4887,102337,-1,-19,False,
